"Nombre","Lat","Lon","var","estacion","mes","pend_decada","p_valor"
"PUESCO (ADUANA)","-39,533611110000002","-71,556111110000003","Tn","X09412003.9","12",0.133255229825254,0.943065732348405
"PUESCO (ADUANA)","-39,533611110000002","-71,556111110000003","Tn","X09412003.9","Anual",0.124300308266431,0.475449049528266
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","1",0.228013563457606,0.421348232697488
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","2",0.537668975380417,0.0306109613292843
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","3",-0.0786070544332422,0.886204610034392
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","4",0.105509825732296,0.579630305186571
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","5",0.211153970361334,0.485882183792652
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","6",0.0623655913978491,0.872237629786812
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","7",0.0725680864042487,0.474698138715878
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","8",-0.028642936596218,0.707035947677831
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","9",-0.0414460511679638,0.421348232697488
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","10",0.0803545157702115,0.520117136818598
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","11",0.152198739340008,0.334517085524282
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","12",0.0909074599016844,0.531971058097401
"PUCON","-39,289166670000000","-71,926388889999998","Tn","X09420002.4","Anual",0.113259602018062,0.245908639807515
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","1",0.748900211704762,0.0124986297192766
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","2",0.738409124533555,0.00538254760312636
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","3",0.302856220172952,0.544119683338951
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","4",0.333831294030404,0.694686830013867
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","5",0.614636334278231,0.0203769316014971
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","6",0.151579532814238,0.353545768449924
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","7",0.220420180128458,0.158638382674798
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","8",0.42183967849582,0.205185738867939
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","9",0.296551724137931,0.317747347699088
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","10",0.0277799705766262,0.748105391427001
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","11",0.556673526140157,0.0476283277087324
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","12",0.902400516703147,0.00227851303039559
"TEODORO SCHMITD","-39,024999999999999","-73,079166670000006","Tn","X09438001.4","Anual",0.441864546620947,0.015250283689703
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","1",-0.403747174279665,0.331975467082737
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","2",-0.415912727332504,0.435909924511061
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","3",-0.704865621299651,0.491052135402375
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","4",-0.419780126066,0.663614525991134
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","5",-0.292443216477089,0.51414810543569
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","6",-0.490835372636262,0.355449477722587
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","7",-0.42683268147404,0.334187469678091
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","8",-0.388183106677671,0.130446354543605
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","9",-0.479296625880608,0.101084409034845
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","10",-0.503954214360041,0.108894251610532
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","11",-0.46037838338895,0.229213518878807
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","12",-0.58293910796943,0.243634139093963
"LAGO RANCO","-40,317777780000000","-72,469166670000007","Tn","X10307001.5","Anual",-0.464492315321371,0.301704542178559
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","1",0.489247192220748,0.015250283689703
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","2",0.918270533214245,0.00343429212622282
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","3",0.40967634288995,0.164043432144205
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","4",0.12659510567297,0.39179343618958
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","5",0.1630158957982,0.544119683338951
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","6",0.119456433073786,0.788962530418164
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","7",0.0828318203021279,0.886504806413831
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","8",0.192903405217267,0.568058623631595
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","9",0.0995081572117171,0.592490180854787
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","10",0.0225442247658691,0.761626339398314
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","11",0.0311594364108279,0.872412519288106
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","12",0.158297032545122,0.300617856578637
"ADOLFO MATTHEI","-40,590555559999999","-73,112222220000007","Tn","X10360002.2","Anual",0.230531602388428,0.11641261541028
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","1",0.150482615092038,0.411824334732491
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","2",0.449710680175564,0.0091930445032644
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","3",0.202777279414405,0.520693269833088
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","4",-0.0661401557285862,0.914752339084737
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","5",0.181642685421076,0.225057145151003
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","6",0.354890619206526,0.133965335639245
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","7",0.04154436829452,0.520693269833088
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","8",-0.0154508593778035,0.592490180854787
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","9",-0.0123248053392656,0.844388993664372
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","10",-0.148616742617244,0.668516622480709
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","11",-0.0315684093437151,0.775294429517785
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","12",-0.0113818220962352,0.872412519288106
"Chacalluta_arica_ap_DMC","-18,355550000000001","-70,340280000000007","Tn","X180005","Anual",0.0892075973994784,0.694686830013867
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","1",0.341296781369983,0.0337186173656687
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","2",0.459363989545034,0.00600480708886842
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","3",0.0225339983494203,0.80273104136872
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","4",0.129866518353726,0.707867754599555
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","5",0.111277763823604,0.567935382002876
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","6",-0.223967371153133,0.592490180854787
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","7",-0.053981125982274,1
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","8",0.0218737665506479,1
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","9",-0.0851167964404885,0.886504806413831
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","10",-0.0920377480354518,0.629959027346969
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","11",0.156002966258806,0.300771759434779
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","12",0.115992680038754,0.555963413214505
"La_florida_la_serena_ad_DMC","-29,914439999999999","-71,206670000000003","Tn","X290004","Anual",0.0731291690636803,0.300771759434779
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","1",0.279453873479493,0.11775909902023
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","2",0.0741903976503724,0.518421172477295
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","3",0.0688363414546638,0.604211823492516
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","4",-0.0082017055988126,0.3894186142444
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","5",-0.0751982489504456,0.505887195974844
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","6",-0.452406377456434,0.171860637592013
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","7",0.425551688255769,0.0684752505772215
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","8",0.309925006279378,0.20291787964367
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","9",-0.0097552836484984,1
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","10",-0.170522803114572,0.452122953351849
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","11",-0.031383018168335,0.914544342279488
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","12",0.145136172808498,0.299125240989006
"La_ligua_esval_DMC","-32,448050000000002","-71,230000000000004","Tn","X320012","Anual",0.0477789362818065,0.292437984858797
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","1",0.175470953389071,0.597377451124913
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","2",0.139779558020133,0.226981175437673
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","3",0.0883634145466278,0.786718520740923
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","4",-0.0846051167964408,0.985608313929426
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","5",-0.257956869640102,0.502646859378777
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","6",-0.352691879866518,0.349744571353934
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","7",-0.317772435322401,0.368733408332495
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","8",-0.213936632100184,0.40806868930558
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","9",-0.402543566926214,0.00698186687926287
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","10",-0.288420826007392,0.0264410511140266
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","11",-0.0685984427141253,0.221344455402183
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","12",-0.0832717356202221,0.773533894085666
"San_felipe_escuela_agricola_DMC","-32,755279999999999","-70,706940000000003","Tn","X320019","Anual",-0.140132573217024,0.0961322509980267
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","1",0.690275933833294,0.00282566333232174
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","2",0.47994405387486,0.270040127393916
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","3",0.997079191933691,0.000535654963596499
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","4",0.907749351130887,0.000958207679043076
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","5",0.940313610104417,0.000439352423420097
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","6",-0.187734519836856,0.5091105865242
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","7",0.122652409487244,0.192710472921429
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","8",0.505267501524992,0.0223492544669311
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","9",0.31211716722284,0.0935313529663601
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","10",0.280444221177653,0.211372342357557
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","11",0.728832035595106,0.0269467824634891
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","12",0.657490401521404,0.0066737432849696
"Curimon_escuela_agricola_DMC","-32,784439999999996","-70,687780000000004","Tn","X320024","Anual",0.53741553127582,0.000134548484032428
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","1",0.391492339158204,0.0310415726719241
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","2",0.194921560354417,0.485324258165714
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","3",0.0418744841939076,1
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","4",-0.236903967371153,0.316924404903765
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","5",-0.102752161900319,0.508660365413482
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","6",-0.64411197626993,0.0111227176934737
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","7",-0.154587534536582,0.616644000826855
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","8",-0.0757472460439914,0.431471276374516
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","9",-0.205476455320727,0.245104898171531
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","10",-0.26061932613298,0.0896682481259372
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","11",0.0191509084167608,0.56723502504418
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","12",-0.091721985001256,0.788721563994523
"La_cruz_inia_DMC","-32,828049999999998","-71,226669999999999","Tn","X320028","Anual",-0.0943483419001291,0.238843241747538
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","1",0.0232695826904456,0.912416118919466
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","2",0.0247067075075205,0.985644077452623
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","3",-0.075173131436362,0.481558335765492
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","4",-0.239466073414905,0.164665364309141
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","5",-0.177042592127453,0.322663318638621
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","6",-0.309136077122728,0.439393434898198
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","7",-0.053328070616097,0.746146279335142
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","8",0.164089131292835,0.885523432206828
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","9",-0.0361327400815731,0.857181104534808
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","10",-0.0315798916358663,0.928359483043211
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","11",-0.00296996662958797,0.773533894085666
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","12",-0.0593921561591713,0.956997155335139
"Cabildo_DMC","-32,446390000000001","-70,947500000000005","Tn","X320043","Anual",-0.0642605856362748,0.693324138809122
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","1",0.38622842584951,0.00947964338093365
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","2",0.302329353359234,0.0233967304226139
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","3",-0.022343822885643,0.957258461606818
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","4",-0.11749721913237,0.453182671281077
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","5",0.191165811475116,0.371857422775218
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","6",-0.39001483129403,0.245607501451497
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","7",-0.289877641824249,0.411327607288829
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","8",-0.0129965194301905,0.830297610032882
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","9",-0.204690396737115,0.174667076823659
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","10",-0.234511464351071,0.0233379152132134
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","11",0.0257879124953666,0.508795560548104
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","12",0.0503642039542153,0.508795560548104
"Llay_llay_las_pennas_DMC","-32,881390000000003","-70,913049999999998","Tn","X320045","Anual",-0.0275046780775711,0.914725295172763
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","1",0.437005274677959,0.128186217718069
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","2",0.474905614886821,0.100660131918303
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","3",0.33290753166601,0.176049915299473
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","4",0.363870967741936,0.125172336361721
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","5",0.386407836664394,0.0040195318560906
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","6",-0.00475342973674439,0.368681820175936
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","7",0.027417560730561,0.914096093225917
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","8",-0.0976066597294484,0.450180574127197
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","9",0.00213941416388608,0.89983270786364
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","10",0.208313897161721,0.397724462161411
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","11",0.242766036336671,0.0543478349804562
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","12",0.436215867092469,0.0338788395003274
"Calle_larga_fdf_DMC","-32,853330000000000","-70,625000000000000","Tn","X320046","Anual",0.23287332091508,0.0521707935648329
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","1",0.00650543614769199,0.985659543867852
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","2",-0.220862260749493,0.53114044387047
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","3",-0.167415407800782,0.640320883141041
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","4",-0.272439747868001,0.334311163331563
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","5",-0.0473501022641646,0.77482897026412
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","6",-0.339714497589914,0.107592076772071
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","7",-0.22579568696401,0.64118141392575
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","8",0.0115971150740969,0.761306767166083
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","9",-0.14301446051168,0.441697143139301
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","10",-0.524719222074707,0.128317673945206
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","11",-0.078053392658509,0.361986296369821
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","12",-0.27848505507912,0.231231598497131
"Nogales_liceo_agricola_fdf_DMC","-32,733609999999999","-71,204170000000005","Tn","X320050","Anual",-0.18962650901464,0.260284833869649
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","1",0.0154652122429945,0.508936266755507
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","2",0.00306854359249779,0.927360992676081
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","3",0.0743119595249212,0.130190959445892
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","4",0.124582869855396,0.499342598945464
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","5",0.18054110301769,0.116808950251529
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","6",0.0388579903596585,0.596971536852954
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","7",0.0429437726506162,0.729020067373855
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","8",0.0216369442750008,0.661627164611344
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","9",0.0222728958101601,0.433025834696064
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","10",0.0407262549786507,0.596971536852954
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","11",0.050797182054133,0.898440310704332
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","12",0.0747604865621308,0.47702733023457
"Punta_angeles_faro_DMC","-33,022779999999997","-71,647499999999994","Tn","X330002","Anual",0.05764400497896,1
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","1",0.107241020488715,0.53227597136615
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","2",0.210565105179812,0.143477081519571
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","3",-0.148530625426099,0.568058623631595
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","4",-0.0702929180571,0.707867754599555
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","5",0.100204528328968,0.4324504235359
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","6",-0.315543196143864,0.153498488436854
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","7",-0.045394524381929,0.802761791874143
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","8",0.00683914026337569,0.886504806413831
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","9",-0.129451242120874,0.381927849785852
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","10",-0.219950482615091,0.0562241490712734
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","11",-0.0332109751575825,0.971535873887993
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","12",-0.105062973196024,0.544119683338951
"Rodelillo_ad_DMC","-33,065280000000001","-71,556389999999993","Tn","X330007","Anual",-0.0548950680951397,0.830475024124481
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","1",0.271979618931429,0.107757306831914
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","2",0.20975796862414,0.435909924511061
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","3",0.0381427392443228,0.717023112209792
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","4",-0.0827660363366679,0.586675268685914
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","5",-0.0238042269187993,0.611862776799675
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","6",0.044575454208379,0.869739711721318
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","7",0.103642039542144,0.236268276233708
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","8",0.077692059277334,0.927409108384983
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","9",0.0221134593993314,0.985462539526845
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","10",0.075040367433349,0.116890051393565
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","11",0.0940229885057468,0.433331466394661
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","12",0.203602569162871,0.083452437217427
"Central_florida_DMC","-33,545560000000002","-70,540279999999996","Tn","X330016","Anual",0.0858893001939024,0.067246577640852
"Eulogio_sanchez_tobalaba_ad_DMC","-33,455280000000002","-70,548609999999996","Tn","X330019","1",0.501402992572394,0.00633127583167043
"Eulogio_sanchez_tobalaba_ad_DMC","-33,455280000000002","-70,548609999999996","Tn","X330019","2",0.59370263620772,0.00256459329013526
"Eulogio_sanchez_tobalaba_ad_DMC","-33,455280000000002","-70,548609999999996","Tn","X330019","3",0.171986795364027,0.421989647116799
"Eulogio_sanchez_tobalaba_ad_DMC","-33,455280000000002","-70,548609999999996","Tn","X330019","4",0.0305116796440492,0.886504806413831
"Eulogio_sanchez_tobalaba_ad_DMC","-33,455280000000002","-70,548609999999996","Tn","X330019","5",0.215260683914026,0.372365302198027
"Eulogio_sanchez_tobalaba_ad_DMC","-33,455280000000002","-70,548609999999996","Tn","X330019","6",-0.264434556915091,0.353545768449924
