"","Nombre","Lat","Lon","est","indicador","unidad","periodo","pendiente","p_valor"
"20131","IBACACHE ALTO",-33.48055556,-71.28138889,"X05744003.1","PR75","mm_decada","Anual",-114.674549499444,0.00343429212622282
"20132","IBACACHE ALTO",-33.48055556,-71.28138889,"X05744003.1","PR75","mm_decada","Otono",-64.0937708565072,0.0295099933695599
"20133","IBACACHE ALTO",-33.48055556,-71.28138889,"X05744003.1","PR75","mm_decada","Invierno",-52.0062513904338,0.0124986297192766
"20134","IBACACHE ALTO",-33.48055556,-71.28138889,"X05744003.1","PR75","mm_decada","Primavera",2.70645161290323,1
"20135","IBACACHE ALTO",-33.48055556,-71.28138889,"X05744003.1","PR75","mm_decada","Verano",-1.1551724137931,0.311620056004131
"20136","MALLARAUCO",-33.57166667,-71.10166667,"X05745001.0","PR75","mm_decada","Anual",-103.971301446051,0.000905244363690124
"20137","MALLARAUCO",-33.57166667,-71.10166667,"X05745001.0","PR75","mm_decada","Otono",-56.6852947719689,0.00343429212622282
"20138","MALLARAUCO",-33.57166667,-71.10166667,"X05745001.0","PR75","mm_decada","Invierno",-43.9305005561735,0.0112953457136218
"20139","MALLARAUCO",-33.57166667,-71.10166667,"X05745001.0","PR75","mm_decada","Primavera",-2.01726362625139,0.149068977937171
"20140","MALLARAUCO",-33.57166667,-71.10166667,"X05745001.0","PR75","mm_decada","Verano",-1.26177339901478,0.223044925352546
"20141","ESTERO PUANGUE EN RUTA 78",-33.66138889,-71.33694444,"X05746001.6","PR75","mm_decada","Anual",-11.6954115684093,0.694686830013867
"20142","ESTERO PUANGUE EN RUTA 78",-33.66138889,-71.33694444,"X05746001.6","PR75","mm_decada","Otono",-29.7115406006674,0.100719626764514
"20143","ESTERO PUANGUE EN RUTA 78",-33.66138889,-71.33694444,"X05746001.6","PR75","mm_decada","Invierno",3.91045606229144,0.802761791874143
"20144","ESTERO PUANGUE EN RUTA 78",-33.66138889,-71.33694444,"X05746001.6","PR75","mm_decada","Primavera",7.57107897664072,0.788413682592435
"20145","ESTERO PUANGUE EN RUTA 78",-33.66138889,-71.33694444,"X05746001.6","PR75","mm_decada","Verano",4.61182266009853,0.174968293750946
"20146","LOS GUINDOS",-33.89083333,-71.23361111,"X05747001.1","PR75","mm_decada","Anual",-117.674015572859,0.00384939214395878
"20147","LOS GUINDOS",-33.89083333,-71.23361111,"X05747001.1","PR75","mm_decada","Otono",-73.6339265850946,0.0101960538612812
"20148","LOS GUINDOS",-33.89083333,-71.23361111,"X05747001.1","PR75","mm_decada","Invierno",-48.7987986651835,0.0352702777040042
"20149","LOS GUINDOS",-33.89083333,-71.23361111,"X05747001.1","PR75","mm_decada","Primavera",3.01254727474972,0.801290306461441
"20150","LOS GUINDOS",-33.89083333,-71.23361111,"X05747001.1","PR75","mm_decada","Verano",-0.876847290640394,0.737468815974673
"20151","CERRILLOS DE LEYDA",-33.63444444,-71.51055556,"X05748003.3","PR75","mm_decada","Anual",-114.224582869855,0.013814067737925
"20152","CERRILLOS DE LEYDA",-33.63444444,-71.51055556,"X05748003.3","PR75","mm_decada","Otono",-54.8249165739711,0.0562241490712734
"20153","CERRILLOS DE LEYDA",-33.63444444,-71.51055556,"X05748003.3","PR75","mm_decada","Invierno",-60.0491657397108,0.00538254760312636
"20154","CERRILLOS DE LEYDA",-33.63444444,-71.51055556,"X05748003.3","PR75","mm_decada","Primavera",0.859621802002227,0.679408819163539
"20155","CERRILLOS DE LEYDA",-33.63444444,-71.51055556,"X05748003.3","PR75","mm_decada","Verano",0.173152709359605,0.562487155160803
"20156","FUNDO LAS DOS PUERTAS",-33.86138889,-71.66305556,"X05800002.7","PR75","mm_decada","Anual",-90.5212458286986,0.0562241490712734
"20157","FUNDO LAS DOS PUERTAS",-33.86138889,-71.66305556,"X05800002.7","PR75","mm_decada","Otono",-43.648275862069,0.0934269747806701
"20158","FUNDO LAS DOS PUERTAS",-33.86138889,-71.66305556,"X05800002.7","PR75","mm_decada","Invierno",-45.8060066740823,0.0635295354198279
"20159","FUNDO LAS DOS PUERTAS",-33.86138889,-71.66305556,"X05800002.7","PR75","mm_decada","Primavera",-1.20044493882091,0.8432682832793
"20160","FUNDO LAS DOS PUERTAS",-33.86138889,-71.66305556,"X05800002.7","PR75","mm_decada","Verano",0.576354679802956,0.751865183119146
"20161","RANCAGUA (CACHAPOAL - DCP)",-34.19083333,-70.75083333,"X06010015.2","PR75","mm_decada","Anual",-102.949054505006,0.00102799895958159
"20162","RANCAGUA (CACHAPOAL - DCP)",-34.19083333,-70.75083333,"X06010015.2","PR75","mm_decada","Otono",-61.8259176863181,0.00242155443393037
"20163","RANCAGUA (CACHAPOAL - DCP)",-34.19083333,-70.75083333,"X06010015.2","PR75","mm_decada","Invierno",-38.9787541713015,0.0185219035564335
"20164","RANCAGUA (CACHAPOAL - DCP)",-34.19083333,-70.75083333,"X06010015.2","PR75","mm_decada","Primavera",-2.68843159065629,0.497797576526577
"20165","RANCAGUA (CACHAPOAL - DCP)",-34.19083333,-70.75083333,"X06010015.2","PR75","mm_decada","Verano",0.0270935960591136,0.939143476213171
"20166","COLTAUCO",-34.2875,-71.08,"X06012003.K","PR75","mm_decada","Anual",-118.724938820912,0.0223919929803152
"20167","COLTAUCO",-34.2875,-71.08,"X06012003.K","PR75","mm_decada","Otono",-79.1608453837598,0.0269467824634891
"20168","COLTAUCO",-34.2875,-71.08,"X06012003.K","PR75","mm_decada","Invierno",-47.1289432703003,0.11641261541028
"20169","COLTAUCO",-34.2875,-71.08,"X06012003.K","PR75","mm_decada","Primavera",7.01968854282537,0.379846343165864
"20170","COLTAUCO",-34.2875,-71.08,"X06012003.K","PR75","mm_decada","Verano",0.985960591133005,0.180939347107399
"20171","POPETA",-34.44027778,-70.78111111,"X06013005.1","PR75","mm_decada","Anual",-139.64126807564,0.000537853013301344
"20172","POPETA",-34.44027778,-70.78111111,"X06013005.1","PR75","mm_decada","Otono",-73.7610678531702,0.00481910956115765
"20173","POPETA",-34.44027778,-70.78111111,"X06013005.1","PR75","mm_decada","Invierno",-61.27319243604,0.00633127583167043
"20174","POPETA",-34.44027778,-70.78111111,"X06013005.1","PR75","mm_decada","Primavera",-2.57174638487208,0.508389643146659
"20175","POPETA",-34.44027778,-70.78111111,"X06013005.1","PR75","mm_decada","Verano",-1.73645320197044,0.968146143625644
"20176","RENGO",-34.38166667,-70.84527778,"X06015003.6","PR75","mm_decada","Anual",-121.496440489433,0.00384939214395878
"20177","RENGO",-34.38166667,-70.84527778,"X06015003.6","PR75","mm_decada","Otono",-77.1730812013348,0.000439352423420097
"20178","RENGO",-34.38166667,-70.84527778,"X06015003.6","PR75","mm_decada","Invierno",-41.4830923248053,0.0867605711758845
"20179","RENGO",-34.38166667,-70.84527778,"X06015003.6","PR75","mm_decada","Primavera",-2.15183537263626,0.292437984858797
"20180","RENGO",-34.38166667,-70.84527778,"X06015003.6","PR75","mm_decada","Verano",-0.307635467980296,0.922292279292683
"20181","SAN FERNANDO",-34.59972222,-70.96694444,"X06016004.K","PR75","mm_decada","Anual",-169.231256952169,0.000699446802170046
"20182","SAN FERNANDO",-34.59972222,-70.96694444,"X06016004.K","PR75","mm_decada","Otono",-98.2088431590656,0.00406770151390622
"20183","SAN FERNANDO",-34.59972222,-70.96694444,"X06016004.K","PR75","mm_decada","Invierno",-75.9619021134594,0.0124986297192766
"20184","SAN FERNANDO",-34.59972222,-70.96694444,"X06016004.K","PR75","mm_decada","Primavera",0.351167964404898,0.721226098500163
"20185","SAN FERNANDO",-34.59972222,-70.96694444,"X06016004.K","PR75","mm_decada","Verano",0.519211822660099,0.423100249160241
"20186","MILLAHUE",-34.52444444,-71.20694444,"X06018010.5","PR75","mm_decada","Anual",-194.826696329255,0.0014947363150922
"20187","MILLAHUE",-34.52444444,-71.20694444,"X06018010.5","PR75","mm_decada","Otono",-106.740266963293,0.0185219035564335
"20188","MILLAHUE",-34.52444444,-71.20694444,"X06018010.5","PR75","mm_decada","Invierno",-87.3129032258065,0.00481910956115765
"20189","MILLAHUE",-34.52444444,-71.20694444,"X06018010.5","PR75","mm_decada","Primavera",-1.10789766407119,0.971100433219661
"20190","MILLAHUE",-34.52444444,-71.20694444,"X06018010.5","PR75","mm_decada","Verano",0.867487684729064,0.589742141699024
"20191","PICHIDEGUA",-34.2875,-71.41111111,"X06019005.4","PR75","mm_decada","Anual",-126.195884315907,0.00827904897359573
"20192","PICHIDEGUA",-34.2875,-71.41111111,"X06019005.4","PR75","mm_decada","Otono",-73.9104560622915,0.0168163718749774
"20193","PICHIDEGUA",-34.2875,-71.41111111,"X06019005.4","PR75","mm_decada","Invierno",-49.0755283648498,0.0687917281714642
"20194","PICHIDEGUA",-34.2875,-71.41111111,"X06019005.4","PR75","mm_decada","Primavera",-2.634149054505,0.553212884659209
"20195","PICHIDEGUA",-34.2875,-71.41111111,"X06019005.4","PR75","mm_decada","Verano",-0.127586206896551,0.920460510167475
"20196","LA RUFINA",-34.74305556,-70.75194444,"X06027003.1","PR75","mm_decada","Anual",-317.858225806452,0.000100515241834864
"20197","LA RUFINA",-34.74305556,-70.75194444,"X06027003.1","PR75","mm_decada","Otono",-166.711679644049,0.000537853013301344
"20198","LA RUFINA",-34.74305556,-70.75194444,"X06027003.1","PR75","mm_decada","Invierno",-145.256813125695,0.0091930445032644
"20199","LA RUFINA",-34.74305556,-70.75194444,"X06027003.1","PR75","mm_decada","Primavera",-5.11740823136818,0.707749358312551
"20200","LA RUFINA",-34.74305556,-70.75194444,"X06027003.1","PR75","mm_decada","Verano",0.181970443349754,0.639688122337448
"20201","RIO TINGUIRIRICA BAJO LOS BRIONES",-34.71833333,-70.82638889,"X06028001.0","PR75","mm_decada","Anual",-299.39339265851,2.4767767645291e-06
"20202","RIO TINGUIRIRICA BAJO LOS BRIONES",-34.71833333,-70.82638889,"X06028001.0","PR75","mm_decada","Otono",-156.06489432703,2.17460147933399e-05
"20203","RIO TINGUIRIRICA BAJO LOS BRIONES",-34.71833333,-70.82638889,"X06028001.0","PR75","mm_decada","Invierno",-120.336618464961,0.000470800451258847
"20204","RIO TINGUIRIRICA BAJO LOS BRIONES",-34.71833333,-70.82638889,"X06028001.0","PR75","mm_decada","Primavera",-18.9960400444939,0.153498488436854
"20205","RIO TINGUIRIRICA BAJO LOS BRIONES",-34.71833333,-70.82638889,"X06028001.0","PR75","mm_decada","Verano",-6.41546798029557,0.0417458083950974
"20206","CONVENTO VIEJO",-34.76944444,-71.13305556,"X06034003.K","PR75","mm_decada","Anual",-139.311790878754,0.00215023072184668
"20207","CONVENTO VIEJO",-34.76944444,-71.13305556,"X06034003.K","PR75","mm_decada","Otono",-87.8914349276974,0.00384939214395878
"20208","CONVENTO VIEJO",-34.76944444,-71.13305556,"X06034003.K","PR75","mm_decada","Invierno",-53.2380422691879,0.0635295354198279
"20209","CONVENTO VIEJO",-34.76944444,-71.13305556,"X06034003.K","PR75","mm_decada","Primavera",-1.00645161290323,0.604826527141747
"20210","CONVENTO VIEJO",-34.76944444,-71.13305556,"X06034003.K","PR75","mm_decada","Verano",-0.156896551724137,0.789455241942149
"20211","LA CANDELARIA",-34.78083333,-71.41416667,"X06036001.4","PR75","mm_decada","Anual",-176.22404894327,0.00600480708886842
"20212","LA CANDELARIA",-34.78083333,-71.41416667,"X06036001.4","PR75","mm_decada","Otono",-96.582424916574,0.0124986297192766
"20213","LA CANDELARIA",-34.78083333,-71.41416667,"X06036001.4","PR75","mm_decada","Invierno",-72.3008008898776,0.041963944579416
"20214","LA CANDELARIA",-34.78083333,-71.41416667,"X06036001.4","PR75","mm_decada","Primavera",-4.83248053392659,0.543563280744462
"20215","LA CANDELARIA",-34.78083333,-71.41416667,"X06036001.4","PR75","mm_decada","Verano",-1.89901477832512,0.363581113561045
"20216","VILLA ALHUE",-34.035,-71.09416667,"X06040001.6","PR75","mm_decada","Anual",-116.244271412681,0.00323750164506504
"20217","VILLA ALHUE",-34.035,-71.09416667,"X06040001.6","PR75","mm_decada","Otono",-62.1754171301446,0.013814067737925
"20218","VILLA ALHUE",-34.035,-71.09416667,"X06040001.6","PR75","mm_decada","Invierno",-58.8924805339266,0.0152178404936518
"20219","VILLA ALHUE",-34.035,-71.09416667,"X06040001.6","PR75","mm_decada","Primavera",4.32260289210234,0.884779850187582
"20220","VILLA ALHUE",-34.035,-71.09416667,"X06040001.6","PR75","mm_decada","Verano",0.704975369458128,0.394724438765937
"20221","BARRERA LONCHA",-34.07833333,-71.19527778,"X06042004.1","PR75","mm_decada","Anual",-99.4178420467186,0.0384936049718148
"20222","BARRERA LONCHA",-34.07833333,-71.19527778,"X06042004.1","PR75","mm_decada","Otono",-66.5403781979978,0.0185219035564335
"20223","BARRERA LONCHA",-34.07833333,-71.19527778,"X06042004.1","PR75","mm_decada","Invierno",-36.8796440489432,0.153498488436854
"20224","BARRERA LONCHA",-34.07833333,-71.19527778,"X06042004.1","PR75","mm_decada","Primavera",3.62264738598443,0.816311964020289
"20225","BARRERA LONCHA",-34.07833333,-71.19527778,"X06042004.1","PR75","mm_decada","Verano",0.776847290640394,0.508973078233238
"20226","COCALAN",-34.20666667,-71.27888889,"X06044001.8","PR75","mm_decada","Anual",-107.002780867631,0.0168163718749774
"20227","COCALAN",-34.20666667,-71.27888889,"X06044001.8","PR75","mm_decada","Otono",-63.9279199110123,0.0168163718749774
"20228","COCALAN",-34.20666667,-71.27888889,"X06044001.8","PR75","mm_decada","Invierno",-42.5508342602892,0.0803911475421804
"20229","COCALAN",-34.20666667,-71.27888889,"X06044001.8","PR75","mm_decada","Primavera",0.338709677419359,0.957121527740279
"20230","COCALAN",-34.20666667,-71.27888889,"X06044001.8","PR75","mm_decada","Verano",-0.407635467980296,0.920460510167475
"20231","LITUECHE",-34.11666667,-71.72944444,"X06055003.4","PR75","mm_decada","Anual",-135.818576195773,0.0352702777040042
"20232","LITUECHE",-34.11666667,-71.72944444,"X06055003.4","PR75","mm_decada","Otono",-68.2883203559511,0.100719626764514
"20233","LITUECHE",-34.11666667,-71.72944444,"X06055003.4","PR75","mm_decada","Invierno",-62.9318131256952,0.0635295354198279
"20234","LITUECHE",-34.11666667,-71.72944444,"X06055003.4","PR75","mm_decada","Primavera",-2.25250278086763,0.7074824399527
"20235","LITUECHE",-34.11666667,-71.72944444,"X06055003.4","PR75","mm_decada","Verano",-1.98029556650246,0.510778033293531
"20236","RAPEL",-33.94805556,-71.73416667,"X06056003.K","PR75","mm_decada","Anual",-104.535706340378,0.0586044188661849
"20237","RAPEL",-33.94805556,-71.73416667,"X06056003.K","PR75","mm_decada","Otono",-46.8755283648498,0.133965335639245
"20238","RAPEL",-33.94805556,-71.73416667,"X06056003.K","PR75","mm_decada","Invierno",-52.1176863181312,0.100719626764514
"20239","RAPEL",-33.94805556,-71.73416667,"X06056003.K","PR75","mm_decada","Primavera",-4.33937708565072,0.430289721004722
"20240","RAPEL",-33.94805556,-71.73416667,"X06056003.K","PR75","mm_decada","Verano",-0.809852216748769,0.890205313075016
"20241","PICHILEMU",-34.38527778,-72.0075,"X06120001.0","PR75","mm_decada","Anual",-64.1869855394883,0.100719626764514
"20242","PICHILEMU",-34.38527778,-72.0075,"X06120001.0","PR75","mm_decada","Otono",-43.4892102335929,0.0586044188661849
"20243","PICHILEMU",-34.38527778,-72.0075,"X06120001.0","PR75","mm_decada","Invierno",-23.5411568409343,0.268664230423909
"20244","PICHILEMU",-34.38527778,-72.0075,"X06120001.0","PR75","mm_decada","Primavera",2.24449388209122,0.914752339084737
"20245","PICHILEMU",-34.38527778,-72.0075,"X06120001.0","PR75","mm_decada","Verano",-1.0064039408867,0.849991992942276
"20246","EL MEMBRILLO",-34.80861111,-71.6125,"X06130001.5","PR75","mm_decada","Anual",-154.914126807564,0.00306034014768426
"20247","EL MEMBRILLO",-34.80861111,-71.6125,"X06130001.5","PR75","mm_decada","Otono",-86.2033370411569,0.00306034014768426
"20248","EL MEMBRILLO",-34.80861111,-71.6125,"X06130001.5","PR75","mm_decada","Invierno",-59.9048943270301,0.0635295354198279
"20249","EL MEMBRILLO",-34.80861111,-71.6125,"X06130001.5","PR75","mm_decada","Primavera",-6.28387096774194,0.706647330931471
"20250","EL MEMBRILLO",-34.80861111,-71.6125,"X06130001.5","PR75","mm_decada","Verano",-1.84556650246306,0.890205313075016
"20251","RANGUILI",-34.86638889,-71.74944444,"X06130002.3","PR75","mm_decada","Anual",-131.338042269188,0.0185219035564335
"20252","RANGUILI",-34.86638889,-71.74944444,"X06130002.3","PR75","mm_decada","Otono",-75.2157953281424,0.0497027408676085
"20253","RANGUILI",-34.86638889,-71.74944444,"X06130002.3","PR75","mm_decada","Invierno",-50.7414905450501,0.0935313529663601
"20254","RANGUILI",-34.86638889,-71.74944444,"X06130002.3","PR75","mm_decada","Primavera",-2.95127919911012,0.642637338051911
"20255","RANGUILI",-34.86638889,-71.74944444,"X06130002.3","PR75","mm_decada","Verano",-1.79236453201971,0.705239473476505
"20256","LA PALMA",-34.95194444,-71.58555556,"X06130003.1","PR75","mm_decada","Anual",-112.711523915462,0.0295099933695599
"20257","LA PALMA",-34.95194444,-71.58555556,"X06130003.1","PR75","mm_decada","Otono",-88.3001779755284,0.00102609506231724
"20258","LA PALMA",-34.95194444,-71.58555556,"X06130003.1","PR75","mm_decada","Invierno",-33.3600667408231,0.205185738867939
"20259","LA PALMA",-34.95194444,-71.58555556,"X06130003.1","PR75","mm_decada","Primavera",10.1949944382647,0.391441442671428
"20260","LA PALMA",-34.95194444,-71.58555556,"X06130003.1","PR75","mm_decada","Verano",-0.629556650246305,0.678776520221306
"20261","NILAHUE BARAHONA",-34.57361111,-71.76638889,"X06132002.4","PR75","mm_decada","Anual",-105.826140155729,0.0223919929803152
"20262","NILAHUE BARAHONA",-34.57361111,-71.76638889,"X06132002.4","PR75","mm_decada","Otono",-58.5924360400445,0.041963944579416
"20263","NILAHUE BARAHONA",-34.57361111,-71.76638889,"X06132002.4","PR75","mm_decada","Invierno",-45.7813125695217,0.0609846862015943
"20264","NILAHUE BARAHONA",-34.57361111,-71.76638889,"X06132002.4","PR75","mm_decada","Primavera",0.181646273637379,0.816369538432318
"20265","NILAHUE BARAHONA",-34.57361111,-71.76638889,"X06132002.4","PR75","mm_decada","Verano",-1.24926108374384,0.730340006718018
"20266","LOS QUEÑES",-35,-70.81277778,"X07103003.2","PR75","mm_decada","Anual",-288.612703003337,0.00481910956115765
"20267","LOS QUEÑES",-35,-70.81277778,"X07103003.2","PR75","mm_decada","Otono",-162.154482758621,0.00430958172233723
"20268","LOS QUEÑES",-35,-70.81277778,"X07103003.2","PR75","mm_decada","Invierno",-111.879532814238,0.041963944579416
"20269","LOS QUEÑES",-35,-70.81277778,"X07103003.2","PR75","mm_decada","Primavera",-11.4612903225806,0.568058623631595
"20270","LOS QUEÑES",-35,-70.81277778,"X07103003.2","PR75","mm_decada","Verano",-1.80221674876847,0.69319620214968
"20271","RIO TENO DESPUES DE JUNTA CON CLARO",-35.00111111,-70.82583333,"X07104002.K","PR75","mm_decada","Anual",-297.821699110122,0.000613718741722769
"20272","RIO TENO DESPUES DE JUNTA CON CLARO",-35.00111111,-70.82583333,"X07104002.K","PR75","mm_decada","Otono",-167.243014460512,0.000613718741722769
"20273","RIO TENO DESPUES DE JUNTA CON CLARO",-35.00111111,-70.82583333,"X07104002.K","PR75","mm_decada","Invierno",-105.658840378198,0.0384936049718148
"20274","RIO TENO DESPUES DE JUNTA CON CLARO",-35.00111111,-70.82583333,"X07104002.K","PR75","mm_decada","Primavera",-16.4805116796441,0.411824334732491
"20275","RIO TENO DESPUES DE JUNTA CON CLARO",-35.00111111,-70.82583333,"X07104002.K","PR75","mm_decada","Verano",-11.8654679802956,0.0281301959620375
"20276","EL MANZANO",-34.96333333,-70.91805556,"X07104005.4","PR75","mm_decada","Anual",-254.248587319244,0.00744722722906271
"20277","EL MANZANO",-34.96333333,-70.91805556,"X07104005.4","PR75","mm_decada","Otono",-141.485428253615,0.00827904897359573
"20278","EL MANZANO",-34.96333333,-70.91805556,"X07104005.4","PR75","mm_decada","Invierno",-105.223248053393,0.041963944579416
"20279","EL MANZANO",-34.96333333,-70.91805556,"X07104005.4","PR75","mm_decada","Primavera",-3.07619577308119,1
"20280","EL MANZANO",-34.96333333,-70.91805556,"X07104005.4","PR75","mm_decada","Verano",-3.60857142857143,0.472174159677936
"20281","SANTA SUSANA",-34.91444444,-71.0375,"X07106007.1","PR75","mm_decada","Anual",-149.698865406007,0.0185219035564335
"20282","SANTA SUSANA",-34.91444444,-71.0375,"X07106007.1","PR75","mm_decada","Otono",-85.7771078976641,0.013814067737925
"20283","SANTA SUSANA",-34.91444444,-71.0375,"X07106007.1","PR75","mm_decada","Invierno",-65.4066295884316,0.0540006513533659
"20284","SANTA SUSANA",-34.91444444,-71.0375,"X07106007.1","PR75","mm_decada","Primavera",2.90545050055618,1
"20285","SANTA SUSANA",-34.91444444,-71.0375,"X07106007.1","PR75","mm_decada","Verano",-0.57167487684729,0.908847895514949
"20286","MONTE OSCURO",-35.125,-70.97861111,"X07116004.1","PR75","mm_decada","Anual",-298.959955506118,0.00215023072184668
"20287","MONTE OSCURO",-35.125,-70.97861111,"X07116004.1","PR75","mm_decada","Otono",-154.525984427141,0.00272388588916891
"20288","MONTE OSCURO",-35.125,-70.97861111,"X07116004.1","PR75","mm_decada","Invierno",-115.783248053393,0.0540006513533659
"20289","MONTE OSCURO",-35.125,-70.97861111,"X07116004.1","PR75","mm_decada","Primavera",-16.2314349276974,0.33518508163833
"20290","MONTE OSCURO",-35.125,-70.97861111,"X07116004.1","PR75","mm_decada","Verano",-11.6607881773399,0.0793968172781079
"20291","POTRERO GRANDE",-35.18333333,-71.09777778,"X07116005.K","PR75","mm_decada","Anual",-187.530589543938,0.0112953457136218
"20292","POTRERO GRANDE",-35.18333333,-71.09777778,"X07116005.K","PR75","mm_decada","Otono",-122.463737486096,0.00215023072184668
"20293","POTRERO GRANDE",-35.18333333,-71.09777778,"X07116005.K","PR75","mm_decada","Invierno",-58.318576195773,0.225057145151003
"20294","POTRERO GRANDE",-35.18333333,-71.09777778,"X07116005.K","PR75","mm_decada","Primavera",-2.50289210233592,0.844388993664372
"20295","POTRERO GRANDE",-35.18333333,-71.09777778,"X07116005.K","PR75","mm_decada","Verano",-2.82857142857143,0.820522315546792
"20296","CURICO",-34.975,-71.24972222,"X07118003.4","PR75","mm_decada","Anual",-118.517497219132,0.00827904897359573
"20297","CURICO",-34.975,-71.24972222,"X07118003.4","PR75","mm_decada","Otono",-83.2005116796441,0.00306034014768426
"20298","CURICO",-34.975,-71.24972222,"X07118003.4","PR75","mm_decada","Invierno",-39.3816685205784,0.124948816854971
"20299","CURICO",-34.975,-71.24972222,"X07118003.4","PR75","mm_decada","Primavera",2.24911012235818,0.802761791874143
"20300","CURICO",-34.975,-71.24972222,"X07118003.4","PR75","mm_decada","Verano",-2.13497536945813,0.57164182901675
"20301","LONTUE",-35.04388889,-71.28944444,"X07119007.2","PR75","mm_decada","Anual",-107.217196885428,0.00871467247246108
"20302","LONTUE",-35.04388889,-71.28944444,"X07119007.2","PR75","mm_decada","Otono",-82.1794660734149,0.00306034014768426
"20303","LONTUE",-35.04388889,-71.28944444,"X07119007.2","PR75","mm_decada","Invierno",-24.3089210233593,0.317747347699088
"20304","LONTUE",-35.04388889,-71.28944444,"X07119007.2","PR75","mm_decada","Primavera",1.16573971078977,0.957308342973834
"20305","LONTUE",-35.04388889,-71.28944444,"X07119007.2","PR75","mm_decada","Verano",-1.56305418719212,0.676254688984304
"20306","VILLA PRAT",-35.09527778,-71.61194444,"X07121003.0","PR75","mm_decada","Anual",-124.637419354839,0.041963944579416
"20307","VILLA PRAT",-35.09527778,-71.61194444,"X07121003.0","PR75","mm_decada","Otono",-66.2241824249166,0.00343429212622282
"20308","VILLA PRAT",-35.09527778,-71.61194444,"X07121003.0","PR75","mm_decada","Invierno",-55.3242936596218,0.164043432144205
"20309","VILLA PRAT",-35.09527778,-71.61194444,"X07121003.0","PR75","mm_decada","Primavera",-0.354171301446053,1
"20310","VILLA PRAT",-35.09527778,-71.61194444,"X07121003.0","PR75","mm_decada","Verano",-2.25891625615764,0.40931807076632
"20311","GUALLECO",-35.24694444,-71.98194444,"X07200001.3","PR75","mm_decada","Anual",-132.771301446051,0.0131272589673422
"20312","GUALLECO",-35.24694444,-71.98194444,"X07200001.3","PR75","mm_decada","Otono",-97.7140155728587,0.00705102913140072
"20313","GUALLECO",-35.24694444,-71.98194444,"X07200001.3","PR75","mm_decada","Invierno",-32.020467185762,0.317747347699088
"20314","GUALLECO",-35.24694444,-71.98194444,"X07200001.3","PR75","mm_decada","Primavera",-1.17452725250278,0.748105391427001
"20315","GUALLECO",-35.24694444,-71.98194444,"X07200001.3","PR75","mm_decada","Verano",-1.81379310344828,0.848739328379716
"20316","PUTU",-35.21888889,-72.28333333,"X07210001.8","PR75","mm_decada","Anual",-99.8422246941045,0.100719626764514
"20317","PUTU",-35.21888889,-72.28333333,"X07210001.8","PR75","mm_decada","Otono",-73.4067853170189,0.0497027408676085
"20318","PUTU",-35.21888889,-72.28333333,"X07210001.8","PR75","mm_decada","Invierno",-20.0436929922136,0.592490180854787
"20319","PUTU",-35.21888889,-72.28333333,"X07210001.8","PR75","mm_decada","Primavera",-1.59090100111235,0.957308342973834
"20320","PUTU",-35.21888889,-72.28333333,"X07210001.8","PR75","mm_decada","Verano",-4.1960591133005,0.136330981066431
"20321","ARMERILLO",-35.70388889,-71.07944444,"X07320002.4","PR75","mm_decada","Anual",-398.718598442714,0.0168163718749774
"20322","ARMERILLO",-35.70388889,-71.07944444,"X07320002.4","PR75","mm_decada","Otono",-215.536395995551,0.0194107541382332
"20323","ARMERILLO",-35.70388889,-71.07944444,"X07320002.4","PR75","mm_decada","Invierno",-160.883537263626,0.0867605711758845
"20324","ARMERILLO",-35.70388889,-71.07944444,"X07320002.4","PR75","mm_decada","Primavera",-8.43735261401557,0.914752339084737
"20325","ARMERILLO",-35.70388889,-71.07944444,"X07320002.4","PR75","mm_decada","Verano",-11.9287684729064,0.430493580055635
"20326","DIGUA EMBALSE",-36.25666667,-71.54833333,"X07331002.4","PR75","mm_decada","Anual",-224.207030033371,0.00430958172233723
"20327","DIGUA EMBALSE",-36.25666667,-71.54833333,"X07331002.4","PR75","mm_decada","Otono",-156.819243604005,0.00306034014768426
"20328","DIGUA EMBALSE",-36.25666667,-71.54833333,"X07331002.4","PR75","mm_decada","Invierno",-56.0685205784204,0.268664230423909
"20329","DIGUA EMBALSE",-36.25666667,-71.54833333,"X07331002.4","PR75","mm_decada","Primavera",-7.87499443826473,0.721226098500163
"20330","DIGUA EMBALSE",-36.25666667,-71.54833333,"X07331002.4","PR75","mm_decada","Verano",-4.80812807881773,0.98503410973661
"20331","SAN MANUEL EN PERQUILAUQUEN",-36.38027778,-71.60888889,"X07332003.8","PR75","mm_decada","Anual",-177.368186874305,0.11641261541028
"20332","SAN MANUEL EN PERQUILAUQUEN",-36.38027778,-71.60888889,"X07332003.8","PR75","mm_decada","Otono",-140.930678531702,0.0322801899241516
"20333","SAN MANUEL EN PERQUILAUQUEN",-36.38027778,-71.60888889,"X07332003.8","PR75","mm_decada","Invierno",-25.5003337041157,0.642743176068421
"20334","SAN MANUEL EN PERQUILAUQUEN",-36.38027778,-71.60888889,"X07332003.8","PR75","mm_decada","Primavera",-0.645628476084533,0.900597099213698
"20335","SAN MANUEL EN PERQUILAUQUEN",-36.38027778,-71.60888889,"X07332003.8","PR75","mm_decada","Verano",-6.71822660098522,0.807343273858921
"20336","QUELLA",-36.05694444,-72.09138889,"X07335004.2","PR75","mm_decada","Anual",-88.7154616240267,0.0635295354198279
