"fecha","year","month","day","02103008-2","02104008-8","02104010-K","02105016-4","02105017-2","02105018-0","02105022-9","02700001-0","02942001-7","03414002-2","03430006-2","03430007-0","03701001-4","03802006-4","03806002-3","03815004-9","03820004-6","03823004-2","03826003-0","220002","230001","270008"
2016-10-29,2016,10,29,NA,NA,-0.8,NA,2.8,9.4,-4.2,8.83,5.8,11.4,11.54,7,1.2,7,9.1,8.1,8.2,8.4,NA,3.8,15.6,12.2
2016-10-30,2016,10,30,NA,NA,-0.4,NA,2,5.4,-6.2,11.57,9.4,12.3,13.77,7,8.6,7.2,8.86,8.9,10.4,9.2,NA,3.6,14.8,13.7
2016-10-31,2016,10,31,NA,NA,0.6,NA,3.2,9.8,-8.5,8.23,3.8,11.5,12.49,7,10.2,9.2,10.65,10.1,10.6,9.4,NA,1.3,14.9,14
2016-11-01,2016,11,1,NA,-0.5,0,NA,1.5,8.4,-8.3,7.65,2,12.7,13.02,7,7.4,9.4,10.93,9.6,11.2,10.4,NA,0.6,16.2,13.1
2016-11-02,2016,11,2,NA,-0.5,0.2,NA,1,5,-7.8,7.56,3,12.5,11.09,8,6.8,8,7.98,6.8,9.5,8.6,NA,1.2,15.7,10.7
2016-11-03,2016,11,3,NA,0,0,NA,2.7,8.4,-9,9.21,5.4,15.6,14.23,7,4.6,7.2,12.47,8.9,9.8,10,NA,5,15.6,13.1
2016-11-04,2016,11,4,NA,4,1.6,NA,2,6.6,0.7,8.35,7.8,15.4,11.54,7,3.8,9.8,10.61,9.5,10.9,10.2,NA,3.6,15.3,13.9
2016-11-05,2016,11,5,NA,1,1.8,NA,6.2,12.6,2.7,9.58,6.2,12.1,13.05,7,6.4,9.8,10.04,9.9,9.8,9.8,NA,4.1,14.3,14.2
2016-11-06,2016,11,6,NA,4,3.6,NA,6,10,-3.8,10.78,6.2,12.3,14.76,7,7,10.2,12.38,11,11.9,10,NA,4.9,16.2,14.2
2016-11-07,2016,11,7,NA,4,3.4,NA,7.4,14.2,-5.7,8.66,6,12.6,15.26,7,7.6,10,12.33,11.5,11.8,11,NA,4.3,16.3,13.7
2016-11-08,2016,11,8,NA,1,2.6,NA,4.4,8.8,-7.7,7.25,6,10.5,12.03,7,6.4,9.8,10.84,10.6,12.3,10.6,NA,5.6,16.6,14.4
2016-11-09,2016,11,9,NA,1,1.6,NA,4,5.8,-8.6,8.66,7,10.2,12.11,7,6,10.2,10.17,9.7,10.6,10.6,NA,3.7,16.9,14.4
2016-11-10,2016,11,10,NA,2,1.4,NA,4.2,5.4,-5.9,10.21,6,12.1,14.89,7,6.2,10.6,11.38,10.5,11.2,11.2,NA,5.2,16.8,14.1
2016-11-11,2016,11,11,NA,2,1,NA,3,7,-5.9,10.32,8.2,13.7,13.45,7,8.2,10,9.62,10.4,11.9,10,NA,3.4,16.6,15.1
2016-11-12,2016,11,12,NA,1,0.6,NA,2.7,8.6,-8.5,10.39,9.2,15.3,14.6,7,7.6,9.8,13.08,10.1,10.2,10.2,NA,4.8,16.9,15
2016-11-13,2016,11,13,NA,0,2,NA,1,5.6,-10.5,9.68,7,15.7,10.94,7,6.2,10,9.12,9.2,10.2,10.2,NA,4.7,16.5,14.2
2016-11-14,2016,11,14,NA,5,1.4,NA,-0.5,8.6,-9.7,8.63,8.8,14.9,14.53,8,7,11.8,12,10.3,11.2,11.4,NA,3.6,17.3,11.8
2016-11-15,2016,11,15,NA,-1,1,NA,NA,2,-9.2,7.47,5.2,12.3,12.71,8,6.8,8.4,9.68,9.2,11,10,NA,1.8,15.9,13.8
2016-11-16,2016,11,16,NA,-2,0.8,NA,0.3,2.8,-11,7.67,5.2,12.1,12.3,8,7.8,8.4,10.74,9.4,12.3,10,NA,0.9,15.7,13.1
2016-11-17,2016,11,17,NA,-2,-0.6,NA,-0.2,3.6,-8.3,9.6,8.4,11.4,12.99,8,7.4,8.4,13.05,9.4,11.6,10.4,NA,1.6,15.5,13.3
2016-11-18,2016,11,18,NA,-1,-1.6,NA,-0.1,4,-6.7,6.54,5.8,11.7,14.78,8,7,11.6,10.88,9.9,13.4,11.6,NA,2.2,13.7,14.4
2016-11-19,2016,11,19,NA,2,0,NA,3,4.6,-5.1,11.29,5.4,12.2,14.65,8,6.8,7.8,12.22,10.8,12.3,11.4,NA,3.6,15.6,15.4
2016-11-20,2016,11,20,NA,3,-0.8,NA,1,6.4,-4.6,9.45,5,12.1,12.08,8,6,7.2,9.28,8.6,10,9.4,NA,5.6,16.3,12.2
2016-11-21,2016,11,21,NA,0,0,NA,1.3,4,-7.1,8.22,9,9.4,10.68,9,5,6.4,8.61,8,9.4,9.4,NA,5.1,14.9,15.8
2016-11-22,2016,11,22,NA,0,-1.6,NA,1.3,3.8,-8.8,8.57,1.6,8.9,9.45,9,12,5.4,9.74,9.8,13,11.2,NA,0.6,14.8,14.5
2016-11-23,2016,11,23,NA,-1,3.2,NA,4,4.8,-7.3,6.77,4.4,7.1,8.9,9,6.2,5.4,7.12,7,8.9,NA,NA,0.5,14.9,13.7
2016-11-24,2016,11,24,NA,-1,3,NA,4,4.8,-8.4,8.33,3,10.7,11.75,9,8,11.8,8.86,7.6,10.2,9.4,NA,1.1,14.2,12.5
2016-11-25,2016,11,25,NA,1,2.4,NA,2.8,4,-7.5,10.78,4.4,13.8,12.22,9,7.2,6.2,9.01,8.8,11,12.6,NA,4.2,14.5,15.2
2016-11-26,2016,11,26,NA,0,2.6,NA,1.6,6.4,-7.8,7.49,6,13.9,11.5,9,8.6,10.2,9.44,7.8,9.6,9.6,NA,3.7,15.2,13.3
2016-11-27,2016,11,27,NA,1,1.8,NA,0.8,12.4,-5.7,8.37,3.4,12.4,12.82,9,7.8,9,10.16,9,11.1,10.6,NA,4.1,15.7,15.9
2016-11-28,2016,11,28,NA,3,2,NA,2.8,7.8,-4.7,8.81,6,9.6,16.08,9,6.8,11.6,12.92,9.8,12,11.2,NA,6,16.6,14.8
2016-11-29,2016,11,29,NA,3,3.2,NA,2.3,9,-4.8,10.69,9,17.2,13.7,9,7.4,10.2,14.11,11.9,13.1,11.2,NA,5.7,14.2,15
2016-11-30,2016,11,30,NA,7,5.2,NA,3,9.6,-1.5,13.27,7.2,13.1,15.54,9,6.6,11.2,11.86,11.7,11.2,12,NA,7.1,14.8,15.2
2016-12-01,2016,12,1,NA,NA,4.8,NA,3.8,7.4,-0.6,12.93,6,12.1,15.77,7,6.8,11.8,12.05,11.2,11,10.4,NA,7.4,15.8,15.1
2016-12-02,2016,12,2,NA,NA,2,NA,2,6,-5.7,11.8,9,11.6,14.69,7,9,9,10.97,9.8,11.1,12.8,NA,5.9,16.1,15.9
2016-12-03,2016,12,3,NA,NA,1.6,NA,3.8,6.4,-6,9.93,6.2,11.4,15.21,7,8.2,10,11.91,10.9,11.7,10.6,NA,4.8,16.4,16
2016-12-04,2016,12,4,NA,NA,2,NA,2.6,5.3,-3.6,11.24,9.8,12.8,13.37,8,7.2,10,12.07,11.5,10.5,10.2,NA,4.1,15.6,13.5
2016-12-05,2016,12,5,NA,NA,1.8,NA,3.4,10.2,-3.7,9.36,7.4,11.9,14.09,8,9.2,10.2,11.09,10,12.2,11.8,NA,5.2,16,13.7
2016-12-06,2016,12,6,NA,NA,1.4,NA,3.4,7,-5.9,9.98,6.6,12.8,13.57,8,10.2,9.8,11.58,11.2,12.7,12.2,NA,7.2,14.8,15.1
2016-12-07,2016,12,7,NA,NA,1.8,NA,3.8,8.3,-5.8,10.17,5.2,12.2,12.31,8,11,10,11,11.1,13.3,12.4,NA,4.8,16.2,16.1
2016-12-08,2016,12,8,NA,NA,1.8,NA,2,5.4,-5.5,10.5,4.2,12.1,11.09,8,12.4,8.4,10.46,10.3,12.9,11.6,NA,4.1,16.2,15.1
2016-12-09,2016,12,9,NA,NA,0.6,NA,0.5,10.2,-5.3,9.06,7.2,9.4,11.42,8,11.6,8.8,10.48,10.7,14.5,14.4,NA,4.7,16.9,15.9
2016-12-10,2016,12,10,NA,NA,-1,NA,0.1,5.4,-6.3,10.06,5.6,10.4,22.77,8,8.8,4,7.97,7.5,11.1,11.4,NA,3.2,15.7,13.6
2016-12-11,2016,12,11,NA,NA,-1.6,NA,-1.2,7.4,-7.9,8.25,4.6,13.2,28.07,8,9.8,4.4,12.04,10.4,13.4,12.6,NA,2.2,16.2,16.9
2016-12-12,2016,12,12,NA,NA,1.2,NA,1.5,9.3,-7,10.57,6.2,12.9,14,8,8,11.6,12.71,11.5,14.3,12.4,NA,4,16.5,17.3
2016-12-13,2016,12,13,NA,NA,2,NA,0.8,4,-6.8,9.87,8,16.7,15,8,8.6,12.6,15.12,12.6,13.5,13.4,NA,4.8,15.9,16.2
2016-12-14,2016,12,14,NA,NA,2.6,NA,2,7.3,-3.4,9.66,9.2,14.3,15,8,9,13.4,15.88,13.9,14.6,13.8,NA,5.5,15,15.5
2016-12-15,2016,12,15,NA,NA,1.8,NA,4.1,5.2,2.1,11.95,9,13.7,16,9,11,13.6,15.82,15.5,15.2,14.2,NA,7.9,16.6,16.7
2016-12-16,2016,12,16,NA,NA,2,NA,0.8,6.2,-2.4,10.71,6,14.6,20.84,9,12.4,10.6,12.53,11.8,13.6,12.4,NA,8,17.2,17.8
2016-12-17,2016,12,17,NA,NA,1.6,NA,3.4,3.4,-4.4,8.03,5.6,12.7,14.92,9,13,11,13,12.6,12.6,13,NA,4.7,17.6,17
2016-12-18,2016,12,18,NA,NA,1.4,NA,3.2,10,-3.8,8.68,8.8,12.5,13.93,9,12.4,11.2,12.15,12,12.3,12.2,NA,4.5,16,16.2
2016-12-19,2016,12,19,NA,NA,2,NA,3.4,5.3,-5.2,8.9,7,12.2,14.4,9,12,10.6,12.81,12.7,14.2,13.4,NA,6,18,16
2016-12-20,2016,12,20,NA,NA,1.6,NA,3,3.4,-5.2,10.5,5.2,13.1,12.86,9,12.6,12.2,12.17,12.6,15.1,13.8,NA,5.2,16.6,17.5
2016-12-21,2016,12,21,NA,NA,2.2,NA,3.4,5.2,-2.7,9.98,5.8,12.8,14.06,9,13.4,11.6,13.5,12.8,14.3,14.6,NA,5.2,16.6,16.4
2016-12-22,2016,12,22,NA,NA,1.8,NA,4.6,7.1,2.1,10.99,6,14.1,15.23,9,13,12.2,14,13.1,14.4,15,NA,6.5,17.2,16.5
2016-12-23,2016,12,23,NA,NA,1.8,NA,1.7,8,-2,10.97,5.8,13.5,13.92,9,12.4,15,13.16,13,14.1,15.2,NA,5.3,17.4,15.9
2016-12-24,2016,12,24,NA,NA,2,NA,2.5,9.1,-1.8,11.8,6,13.4,15.12,9,11.6,9.8,12.6,11.6,12.8,13.4,NA,5.4,17.5,15.9
2016-12-25,2016,12,25,NA,NA,1.6,NA,4.1,10.5,-2.5,11.9,10.4,12.1,15.93,9,10.2,10.2,12.44,12.3,12.7,11.6,NA,6.8,17.1,15.9
2016-12-26,2016,12,26,NA,NA,1.8,NA,3.5,14,-2.6,11.98,5.2,12.5,13.1,9,9,9.2,10.53,10,11.9,11.4,NA,6.5,17.7,13.8
2016-12-27,2016,12,27,NA,NA,2.2,NA,2,7.3,-5.3,11.11,5.2,13.6,14.05,9,7.8,8.2,10.24,9.6,13.7,12.8,NA,5.2,15.8,13.3
2016-12-28,2016,12,28,NA,NA,2,NA,2.8,7,-5.9,12.44,4.2,10.4,13.32,9,10.4,10,10.46,10.3,12.4,12.2,NA,6.7,15.6,13.9
2016-12-29,2016,12,29,NA,NA,2.2,NA,3.2,4.4,-1.5,11.75,7,13.7,14.93,9,8,10.4,11.14,11,11.5,NA,NA,8.1,16.3,15.5
2016-12-30,2016,12,30,NA,NA,2.4,NA,4,3.2,-3.1,11.19,7.6,12.6,13.77,9,9.2,10,10.79,11.1,11.5,11.2,NA,7.2,16.2,17
2016-12-31,2016,12,31,NA,NA,3.6,NA,4.8,7,-1.1,9.62,5.2,12.3,14.57,9,7.8,10.6,12,11.8,12.6,12.4,NA,6,16.1,14.7
2017-01-01,2017,1,1,NA,6,2,0,NA,9.2,2.1,10.77,NA,13.8,13.47,NA,9.6,10.6,12.62,12.3,14,14.2,NA,6.1,16.4,16.8
2017-01-02,2017,1,2,NA,9,2,NA,NA,7.4,4.3,12.73,NA,14.2,14.39,NA,13.4,10,13.04,12.6,15,15,NA,8.1,16.2,16.8
2017-01-03,2017,1,3,NA,5,2.6,NA,NA,8.2,-0.2,11.57,NA,12.3,15.31,NA,11.4,12,13.08,12.7,14.6,14.4,NA,6,17.7,15.4
2017-01-04,2017,1,4,NA,6,3,NA,NA,4.4,-0.4,13.21,NA,14.2,16.42,NA,11.6,12.8,13.93,12.9,15,14.4,NA,7.7,17.6,14.1
2017-01-05,2017,1,5,NA,6,2.4,NA,NA,3,0,13,NA,14.1,16.35,NA,11.8,12.4,12.97,12.4,13.5,14.8,NA,8.5,18.2,14.3
2017-01-06,2017,1,6,NA,6,2.8,NA,NA,3.2,0.1,13.4,NA,14.3,15.65,NA,10,12,12.02,12.3,13.9,13.6,NA,7.3,18.3,13.7
2017-01-07,2017,1,7,NA,5,3,NA,NA,5.2,-1.9,12.49,NA,12.7,15.11,NA,12.2,11.8,12.23,11.8,14.2,13.4,NA,7.2,18.2,16.2
2017-01-08,2017,1,8,NA,4,2.2,NA,NA,4.4,-1.3,13.4,NA,14.1,15.87,NA,11.4,12.2,13.52,12.7,13.9,13.8,NA,7.7,17.7,14.5
2017-01-09,2017,1,9,NA,4,2,NA,NA,4.3,-2.4,11.49,NA,13.3,16.79,NA,10,12,13.66,12.6,13.6,13.2,NA,8.1,18.4,15.8
2017-01-10,2017,1,10,NA,4.5,4.2,NA,NA,5,-0.2,11.38,NA,13.1,14.1,NA,9.8,12.2,12.88,12.6,14.3,14.4,NA,8.5,18.5,16.9
2017-01-11,2017,1,11,NA,5,4.2,NA,NA,7.1,3.3,13.51,NA,13.3,15.46,NA,11,11.4,12.94,12.6,14.4,14.2,NA,9.4,18.2,16
2017-01-12,2017,1,12,NA,6,5,NA,NA,6,3.8,14.19,NA,14.5,16.33,NA,12.4,11.4,14.16,13.7,15,14.4,NA,11.5,18.4,16.6
2017-01-13,2017,1,13,NA,5,5.2,NA,NA,5.4,1.4,15.82,NA,14.3,16.91,22.12,13.4,12.8,13.84,13.9,14.8,14.6,NA,9.2,18.8,18.1
2017-01-14,2017,1,14,NA,5,5.4,NA,NA,6.4,1.6,16.33,NA,14.8,17.74,16.17,13,14.2,14.91,14.2,15.6,14.4,NA,10.5,19.6,15.9
2017-01-15,2017,1,15,NA,6,6,NA,NA,8.3,1.2,14.52,NA,14.3,16.01,17.1,14.2,13.4,14.59,14.3,15.6,15.6,NA,12.6,21.3,16.8
2017-01-16,2017,1,16,NA,6,4.6,NA,NA,7.2,2.9,15.74,NA,14.5,16.34,15.54,12.6,12.8,14.24,13.5,15.9,15.8,NA,12.5,20.4,16.3
2017-01-17,2017,1,17,NA,4,3.8,NA,NA,5.3,0.3,13.03,NA,7.2,17,16.35,13,13.8,16.16,14.1,15.7,15.2,NA,7.3,19.9,16.8
2017-01-18,2017,1,18,NA,5,4.2,NA,NA,7.4,2.4,14.8,NA,7.2,17.57,17.66,15.4,14.8,15.53,14.2,15.8,14.6,NA,9.7,19.8,18.1
2017-01-19,2017,1,19,NA,4,3.8,NA,NA,5.4,2.7,14.82,NA,7.2,17.96,17.56,15,15,16.1,15,16.7,15.4,NA,9.8,21.7,17.1
2017-01-20,2017,1,20,NA,3.5,5.4,NA,NA,4.1,3.9,14.97,NA,7.2,17.48,19.24,15.4,14,17.04,15.6,17.2,15.4,NA,10.3,21.7,18
2017-01-21,2017,1,21,NA,6,7.2,NA,NA,6.3,3.3,14,NA,7.2,16.91,18.38,17.2,14.8,15.61,15.6,17.1,15.4,NA,11.6,21.4,18.2
2017-01-22,2017,1,22,NA,6,9.4,NA,NA,9,-0.2,15.02,NA,7.2,17.27,18.3,19,13.4,16.15,15.3,18.3,16.4,NA,11.9,22,19.2
2017-01-23,2017,1,23,NA,5,10,NA,NA,7,-0.3,14.43,NA,7.2,18.91,19.24,17,16.6,17.3,18.1,20.1,18.6,NA,10.9,21.5,18.8
2017-01-24,2017,1,24,NA,5,8.6,NA,NA,5,-2.5,12.45,NA,7.2,16.05,15.78,16.2,14,15.69,14.9,17.1,16,NA,9,21.6,19.1
2017-01-25,2017,1,25,NA,3,7.8,NA,NA,5.3,0.4,14.48,NA,7.2,18.23,17.43,15.8,13.8,16.17,15.3,17.5,16.6,NA,10.4,20.8,18.8
2017-01-26,2017,1,26,NA,3,7.4,15.5,NA,3.4,2,14.71,NA,7.2,17.48,19.22,15.4,14.2,16.56,16,19.2,17.8,NA,10.2,21.5,19.4
2017-01-27,2017,1,27,NA,4,7,16.4,NA,4.2,2,13.41,NA,7.2,17.73,19.33,14.6,14,15.49,15.7,18.7,18.2,NA,9,22.3,20.3
2017-01-28,2017,1,28,NA,4,6.6,15.2,NA,3.4,1.3,13.29,NA,7.2,17.91,18.67,17.2,14.2,16.48,15.9,18.5,18.2,NA,9.2,21.7,21.3
2017-01-29,2017,1,29,NA,6,7,14.5,NA,4.2,3.3,12.46,NA,7.2,18.89,20.56,17.4,5.4,16.73,16.5,19.3,18.4,NA,8.4,21.8,20
2017-01-30,2017,1,30,NA,6,5,14.6,NA,NA,-0.5,12.97,NA,7.2,17.14,17.51,16.8,15.8,15.97,16,17.4,16.8,NA,9.9,21.9,19.3
2017-01-31,2017,1,31,NA,4,4.8,13.3,NA,NA,-2,14.29,NA,7.2,16.87,17.1,16.4,14.8,15.2,15,16.8,17.2,NA,8.9,21.9,20.4
2017-02-01,2017,2,1,NA,NA,4,12.3,NA,NA,-1.5,13.25,NA,15.8,16.96,15.1,15,12,14.98,14,16.1,15.8,NA,7,22.3,19.8
2017-02-02,2017,2,2,NA,NA,3.8,10.8,NA,NA,-3.8,12,NA,16.4,16.47,14.92,14.8,11.2,13.86,13,15.3,15,NA,8.7,21.3,18.2
2017-02-03,2017,2,3,NA,NA,4.2,10.6,NA,NA,-4.7,11.17,NA,14.2,14.92,13.36,14.6,10.4,13.18,12.1,14.7,14.6,NA,8.5,20.3,18.1
2017-02-04,2017,2,4,NA,NA,3.6,10.1,NA,NA,-4.7,10.59,NA,13.7,13.51,13.17,11.2,9.6,12.11,11.4,14.7,15.8,NA,7.6,19.9,18.3
2017-02-05,2017,2,5,NA,NA,2.8,12.9,NA,NA,-3.3,11.26,NA,13.9,15.6,12.86,9.4,8,13.42,11.7,14.6,14.8,NA,7.6,18.3,13.9
2017-02-06,2017,2,6,NA,NA,2,13.3,NA,NA,-4.5,10.76,NA,14.2,15.68,NA,13.2,9,12.61,12.1,15.2,14.4,NA,5.4,18.6,17.8
2017-02-07,2017,2,7,NA,NA,3.8,12.3,NA,NA,-4.3,11.4,NA,13.8,15.72,NA,10.4,10.2,12.89,12.5,14.7,13,NA,9,18.2,16.2
2017-02-08,2017,2,8,NA,NA,3.2,13.8,NA,NA,-3,12.3,NA,13.6,15.26,NA,8.2,11.6,14.46,11.9,13.9,12.4,NA,9.4,17.8,16
2017-02-09,2017,2,9,NA,NA,3.8,12.4,NA,NA,-3.7,11.26,NA,16.3,16.09,NA,9.6,10.4,15.1,12.1,13.2,12.6,NA,7.9,17.2,13.5
2017-02-10,2017,2,10,NA,NA,3.2,11.7,NA,NA,-3.3,11.45,NA,13.3,15.2,NA,8,12.2,13.11,12.2,14.3,12,NA,8,17.3,15.7
2017-02-11,2017,2,11,NA,NA,2.8,10,NA,NA,-5,12.54,NA,13.4,13.92,NA,7.6,8.2,12.66,10.6,12.8,12,NA,7.9,16.5,15.3
2017-02-12,2017,2,12,NA,NA,3.2,9.9,NA,NA,-5.4,11.52,NA,12.6,15.74,NA,8.4,7.4,11.19,10.9,13.5,12.4,NA,6.3,16.8,14.3
2017-02-13,2017,2,13,NA,NA,2.6,12.8,NA,NA,-4.5,12.09,NA,11.8,15.43,NA,7.2,8,13.18,12.3,12.9,11.4,NA,8,17.4,16.3
2017-02-14,2017,2,14,NA,NA,2,14,NA,NA,-2.5,12.48,NA,13.2,15.14,20.07,10,9.2,12.65,11.6,13.9,12.4,NA,6.2,18.1,15.9
2017-02-15,2017,2,15,NA,NA,1.8,14.9,NA,NA,-0.2,12.33,NA,12.9,15.53,13.45,10.2,11.4,12.66,11.9,14.1,13.4,NA,5.6,18.3,15.2
2017-02-16,2017,2,16,NA,NA,1.8,13.1,NA,NA,-3.6,11.25,NA,12.1,14.34,13.33,10.6,10.2,11.39,11,12.9,14,NA,6,18.2,14.6
2017-02-17,2017,2,17,NA,NA,2.4,10.7,NA,NA,-1.4,12.88,NA,12.2,14.72,12.34,12.4,9,12.12,11,12.9,13.8,NA,9,17.9,15.2
2017-02-18,2017,2,18,NA,NA,3.6,14.9,NA,NA,1.3,13.65,NA,12.3,14.73,14.17,10,9.2,11.27,11.7,13.5,14.4,NA,10.5,18.5,15.7
2017-02-19,2017,2,19,NA,NA,2.8,13.7,NA,NA,0.3,13.02,NA,13.4,15.87,13.61,10.6,10.6,14.74,12.9,14.7,15,NA,11.9,17.6,15.5
2017-02-20,2017,2,20,NA,NA,4,14.6,NA,NA,1.3,13.41,NA,14.1,16.55,14.43,11,13.4,13.4,12.9,15.1,14.4,NA,7.6,18.1,17.6
2017-02-21,2017,2,21,NA,NA,4.2,15.4,NA,NA,1.3,14.16,NA,14.7,17.5,14.79,10.8,12.2,14.91,13.3,15.7,14.4,NA,11.1,18.5,18.9
2017-02-22,2017,2,22,NA,NA,4.6,15.5,NA,NA,1.5,13.13,NA,15.1,16.24,16.21,12,10.4,14.64,14.3,16.1,15.2,NA,9.7,18.2,19.6
2017-02-23,2017,2,23,NA,NA,6.6,14.3,NA,NA,-0.2,15.37,NA,15.3,17.63,17.05,12.6,8,14.14,13.7,15.7,15.6,NA,13.4,19.3,18.7
2017-02-24,2017,2,24,NA,NA,6.8,14.2,NA,NA,-0.3,14.76,NA,14.1,16.2,17.21,13.6,9.2,14.77,14.6,16.5,16,NA,11.4,20.7,19
2017-02-25,2017,2,25,NA,NA,7.4,12.9,NA,NA,-0.6,15.34,NA,14.2,17.53,18.11,14,7,14.84,14.4,16.2,17.8,NA,10.1,21.1,19.4
2017-02-26,2017,2,26,NA,NA,7.8,15.4,NA,NA,1,15.9,NA,13.9,16.8,15.65,14.4,13.6,14.54,14,16.7,17.4,NA,12.4,21.5,18.7
2017-02-27,2017,2,27,NA,NA,8.2,12.9,NA,NA,1,14.05,NA,13.5,16.96,17.76,14,14,15.06,13.9,16.7,17.8,NA,11.9,21.4,19.6
2017-02-28,2017,2,28,NA,NA,8.4,15.2,NA,NA,1.6,13.55,NA,13.8,16.76,15.63,15.2,13.4,15.44,13.6,16.9,18.2,NA,10.8,20,19.1
2017-03-01,2017,3,1,NA,6,5.2,14.4,NA,6.2,0.2,12.22,NA,14.1,16.94,15.34,14.2,13.6,15.07,14,16.7,16.8,NA,9.5,20.4,19.5
2017-03-02,2017,3,2,NA,2,7,14.6,NA,5.1,0.9,12.36,NA,14.7,16.76,16.61,13.8,14.2,14.86,13.9,16.3,15.4,NA,10.1,19.4,19.8
2017-03-03,2017,3,3,NA,4,5.4,11.7,NA,4,-1.9,12.54,NA,14.2,15.94,16.02,10.2,12.6,14.75,13.7,15.7,15.2,NA,9.3,19.5,19.5
2017-03-04,2017,3,4,NA,4,5.2,10.2,NA,5.3,-3.6,13.21,NA,14.7,16.95,14.12,12.2,12.4,15.65,12.8,14.9,14,NA,9.7,20,16.9
2017-03-05,2017,3,5,NA,5,3.4,13.5,NA,4.3,-0.7,11.39,NA,12.8,15.81,13.58,11.6,11,13.32,11.7,13.4,12.8,NA,7.2,19.6,16.2
2017-03-06,2017,3,6,NA,6,3.8,14.3,NA,7.3,0,10.8,NA,11.4,16.15,11.48,8.8,11,11.37,10.7,12.5,12.6,NA,7.4,17.5,16.9
2017-03-07,2017,3,7,NA,6,5.6,17.7,NA,8.4,3.5,12.97,NA,13.6,15.75,13.86,9.6,11.6,12.7,11.3,14,12.8,NA,8.4,17.7,16.4
2017-03-08,2017,3,8,NA,7,3.4,16.1,NA,9.3,2.9,12.77,NA,13.2,14.54,13.26,9.8,11.8,12.84,12.5,13.7,13.2,NA,9.1,17.4,18.2
2017-03-09,2017,3,9,NA,5,3.6,13.6,NA,6.4,0,11.58,NA,13.8,14.3,12.1,9.4,11.6,11.97,11.5,12.2,NA,NA,7,18.3,15.5
2017-03-10,2017,3,10,NA,5,3.8,14.9,NA,6.1,0.2,11.07,NA,13.6,16.17,13.41,8,11.4,12.23,10.3,14.2,NA,NA,7.2,17.3,14.3
2017-03-11,2017,3,11,NA,6,3.2,15.3,NA,5.3,-0.2,11.53,NA,13.5,15.86,13.6,8.6,12,13.11,10.5,12.7,NA,NA,6,17.3,14.2
2017-03-12,2017,3,12,NA,6,3.2,14.3,NA,5.1,0.5,11.59,NA,11.7,15.29,12.97,7.8,10,12.21,9.9,12.1,11.4,NA,7.8,15.7,13.4
2017-03-13,2017,3,13,NA,7,3.2,15.6,NA,6,0.9,12.34,NA,13.6,16.41,13.31,8,10.4,11.91,11.2,13.2,11.2,NA,8.1,16.9,16.2
2017-03-14,2017,3,14,NA,10,3,14.3,NA,7.2,0.2,12.65,NA,14.7,15.33,13.37,11,12,11.57,11,13,11.6,NA,8,16.7,17.3
2017-03-15,2017,3,15,NA,1,2.8,11.9,NA,7.4,-1.5,12.87,NA,12.3,12.37,9.45,7.4,8.8,9.81,9,10.4,11.6,NA,7.2,16,13
2017-03-16,2017,3,16,NA,5,2.4,12.3,NA,6.4,-0.7,15.37,NA,12.1,13.18,12.14,6.4,10.2,11.45,9.6,11,11.4,NA,9.4,18.1,13
2017-03-17,2017,3,17,NA,2,2.6,10.6,NA,4.3,-2,13.22,NA,12.3,14.4,15.18,8.4,12.2,14.08,13.2,13.5,NA,NA,9.1,18.6,15.3
2017-03-18,2017,3,18,NA,4,2.8,9.3,NA,6.3,-5.1,12.97,NA,12.2,16.61,14.49,7.8,13.2,14.1,12.8,14,12.4,NA,9.4,17.3,16.3
2017-03-19,2017,3,19,NA,1,3,13.3,NA,5.2,-1.5,11.74,NA,12.1,16.19,14.28,6.8,13,12.79,12,12.3,12.2,NA,7.8,17.4,17.6
2017-03-20,2017,3,20,NA,3,2,14,NA,6.1,-0.9,11.35,NA,12.6,13.65,12.87,6.4,11.8,11.06,11.1,11.9,11.2,NA,7.1,16.6,14.2
2017-03-21,2017,3,21,NA,2,2.4,14.2,NA,3.2,-1.1,9.63,NA,11.7,13.72,12.06,6.6,10,10.96,10.6,13.9,11.4,NA,4.3,16.1,17.1
2017-03-22,2017,3,22,NA,1,3,12.7,NA,3.2,-2.6,11,NA,10.8,14.04,12.13,7.4,8.8,11.12,9.8,11.9,12,NA,6.5,16.2,17.6
2017-03-23,2017,3,23,NA,3,2.6,12.3,NA,6.3,-3.5,12.54,NA,12.6,15.87,12.9,6.8,9.8,10.87,10.8,13,11.8,NA,9,15.9,16.2
2017-03-24,2017,3,24,NA,4,3.2,11.5,NA,5.4,-5.2,12.86,NA,13.6,11.82,12.88,7.4,9.6,9.76,10.2,12.4,11.8,NA,7.6,16.6,14.8
2017-03-25,2017,3,25,NA,4,3.2,10.5,NA,4.4,-2.9,12.66,NA,13.2,14.27,11.26,7,9,10.23,9.8,11.1,12,NA,8.6,15.9,14.4
2017-03-26,2017,3,26,NA,1,3.4,9.7,NA,6.6,-6.4,11.05,NA,12.1,14.25,11.05,6.2,12.4,12.02,10.3,12.5,11.8,NA,7.9,15.3,12.8
2017-03-27,2017,3,27,NA,1,2,NA,NA,5,-5.6,10.82,NA,11.9,13.68,9.44,7.4,9.2,11.89,8.9,11.9,12,NA,5.6,15.4,13.2
